"","new.name","original.name","plot","season.year","season","year","Time","Year","Season","Season.Year","Cropping.system","Cover","Replicate","richness","shannon.div","simpson.div","invsimpson.div","evenness","amf_relabund","plantpath_relabund","sap_relabund"
"880","408_Spring_2024","X408_ITS_Spring_2024","408","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Soybean-Corn","No cover","4",582,5.28414650159619,0.988601252085764,87.728933697279,0.829996234959214,0.0062,0.1608,0.6
"893","409_Spring_2024","X409_ITS_Spring_2024","409","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Soybean-Corn","Wheat-Clover","4",390,4.57618030886161,0.971022195939468,34.5091711542764,0.767024431171426,0.0042,0.2324,0.6244
"906","410_Spring_2024","X410_ITS_Spring_2024","410","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Soybean-Corn","SHM","4",371,4.19849922042251,0.956787338335576,23.1413655508122,0.709661227928398,0.0048,0.0756,0.49
"919","411_Spring_2024","X411_ITS_Spring_2024","411","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Corn-Corn","Wheat-Clover","4",583,5.2335703416093,0.987524355979283,80.1561825857949,0.821830481495092,0.0114,0.1264,0.5848
"932","412_Spring_2024","X412_ITS_Spring_2024","412","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Corn-Corn","No cover","4",502,5.08439662126835,0.98673967202899,75.4129160444767,0.81761112202217,0.006,0.1048,0.5658
"945","413_Spring_2024","X413_ITS_Spring_2024","413","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Corn-Corn","Wheat","4",300,4.78999376655061,0.983100043804272,59.1717510044668,0.839792503980322,0.0048,0.1272,0.5834
"958","414_Spring_2024","X414_ITS_Spring_2024","414","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Corn-Corn","Clover","4",532,5.2302172709335,0.988694526962655,88.4527340604649,0.833282514741346,0.004,0.1504,0.6232
"971","415_Spring_2024","X415_ITS_Spring_2024","415","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Corn-Corn","SHM","4",448,5.11435821124022,0.987268701657331,78.5465844161757,0.837761086499083,0.004,0.1776,0.5512
"984","416_Spring_2024","X416_ITS_Spring_2024","416","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Cotton-Soybean","Wheat-Clover","4",523,5.19382947470911,0.98820428133554,84.7765217572537,0.829740695049007,0.0034,0.1694,0.5548
"997","417_Spring_2024","X417_ITS_Spring_2024","417","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Cotton-Soybean","Wheat","4",554,5.28439439139042,0.988607306178315,87.7755529685682,0.836513634427879,0.01,0.1328,0.6116
"1010","418_Spring_2024","X418_ITS_Spring_2024","418","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Cotton-Soybean","SHM","4",440,5.05347931879471,0.985814133229291,70.4926964395875,0.830239255685125,0.0014,0.1722,0.6378
"1023","419_Spring_2024","X419_ITS_Spring_2024","419","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Cotton-Soybean","Clover","4",454,4.8439080627681,0.976696622605223,42.912234697111,0.791734407933046,0.0016,0.12,0.6224
"1036","420_Spring_2024","X420_ITS_Spring_2024","420","Spring_2024","Spring","2024","Spring 2024","2024","Spring","Spring 2024","Corn-Cotton-Soybean","No cover","4",528,5.10157102693614,0.986833047163165,75.9477164072837,0.813764982393941,0.005,0.1626,0.6156
"13","101_Summer_2024","X101_ITS_Summer_2024","101","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","No cover","1",590,5.24910110668979,0.985909710623409,70.9708632145877,0.822727318532104,0.0034,0.1124,0.5336
"26","102_Summer_2024","X102_ITS_Summer_2024","102","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat","1",514,4.77856896701786,0.974973794721918,39.9581154589101,0.7655235584832,0.0088,0.1432,0.4736
"39","103_Summer_2024","X103_ITS_Summer_2024","103","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","SHM","1",531,5.04440981642003,0.984450838956704,64.3121514540568,0.803920499190758,0.0092,0.1114,0.5906
"52","104_Summer_2024","X104_ITS_Summer_2024","104","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat-Clover","1",561,4.95938802845178,0.978783283806442,47.132647242726,0.783508167654707,0.0054,0.1042,0.602
"65","105_Summer_2024","X105_ITS_Summer_2024","105","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Clover","1",538,5.05279457993602,0.984040550686284,62.6588035929646,0.803579554404928,0.0054,0.1198,0.5402
"78","106_Summer_2024","X106_ITS_Summer_2024","106","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat","1",503,5.03518424281985,0.985664200794754,69.7554413034792,0.809438349920923,0.008,0.1604,0.532
"91","107_Summer_2024","X107_ITS_Summer_2024","107","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","SHM","1",641,5.21301854672569,0.98388237253153,62.0438710322728,0.8065905596552,0.0116,0.1374,0.5042
"104","108_Summer_2024","X108_ITS_Summer_2024","108","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Clover","1",606,5.14772038578108,0.984799197124429,65.7859988176732,0.803467584373975,0.011,0.148,0.4998
"117","109_Summer_2024","X109_ITS_Summer_2024","109","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","No cover","1",464,4.91830248682255,0.984476182379802,64.4171443175736,0.801041525290443,0.0064,0.1644,0.5108
"130","110_Summer_2024","X110_ITS_Summer_2024","110","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat-Clover","1",587,5.13903360434753,0.986052672037333,71.6983211893133,0.806119779857752,0.0068,0.1362,0.605
"143","111_Summer_2024","X111_ITS_Summer_2024","111","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","No cover","1",NA,NA,NA,NA,NA,NA,NA,NA
"156","112_Summer_2024","X112_ITS_Summer_2024","112","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat-Clover","1",447,5.05136829019404,0.986956888657677,76.6688233930168,0.827745971116548,0.0074,0.2326,0.5948
"169","113_Summer_2024","X113_ITS_Summer_2024","113","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","SHM","1",498,5.00064704918893,0.981665061917599,54.5406805032978,0.805179368687449,0.0074,0.2352,0.5118
"182","114_Summer_2024","X114_ITS_Summer_2024","114","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat","1",510,5.14590734503859,0.987700022993529,81.3009649915542,0.825403967019777,0.0084,0.1816,0.5264
"195","115_Summer_2024","X115_ITS_Summer_2024","115","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Clover","1",602,5.28033696380741,0.986898612649751,76.3277943981271,0.825019463502633,0.0054,0.2274,0.5316
"208","116_Summer_2024","X116_ITS_Summer_2024","116","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","SHM","1",534,5.13736771431371,0.985367999058422,68.3433526277632,0.818000623853078,0.0092,0.1478,0.5398
"221","117_Summer_2024","X117_ITS_Summer_2024","117","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","No cover","1",519,4.80842159680497,0.979442463294887,48.6439603316526,0.769113167230914,0.0048,0.2232,0.5972
"234","118_Summer_2024","X118_ITS_Summer_2024","118","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat-Clover","1",524,4.72419359371449,0.952106172188976,20.8795171675508,0.754483728780477,0.005,0.1208,0.4594
"247","119_Summer_2024","X119_ITS_Summer_2024","119","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Clover","1",381,4.16229376690755,0.949602164446391,19.8421219684382,0.700392778583209,0.0052,0.0792,0.745
"260","120_Summer_2024","X120_ITS_Summer_2024","120","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat","1",552,5.18701012757575,0.984021355178702,62.5835301543888,0.82156817205729,0.0116,0.1788,0.5454
"273","201_Summer_2024","X201_ITS_Summer_2024","201","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","No cover","2",540,5.13769335322627,0.987141582391434,77.770067083045,0.816599681138837,0.0046,0.2298,0.6114
"286","202_Summer_2024","X202_ITS_Summer_2024","202","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","SHM","2",455,4.81565591153741,0.97874223604777,47.0416362815574,0.786833642532823,0.0022,0.1746,0.6822
"299","203_Summer_2024","X203_ITS_Summer_2024","203","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat","2",427,4.24890976435853,0.94090568311601,16.9221010196824,0.701512511438164,6e-04,0.1394,0.6018
"312","204_Summer_2024","X204_ITS_Summer_2024","204","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Clover","2",582,5.2383451682695,0.988099908613461,84.0329681107444,0.822802086536988,0.0186,0.1984,0.605
"325","205_Summer_2024","X205_ITS_Summer_2024","205","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat-Clover","2",564,4.88269278502965,0.964244919201959,27.9680531460242,0.770742063317774,0.0062,0.1478,0.443
"338","206_Summer_2024","X206_ITS_Summer_2024","206","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","No cover","2",467,5.07012271366706,0.987266287429088,78.5316924998203,0.824902555837041,0.0114,0.1438,0.578
"351","207_Summer_2024","X207_ITS_Summer_2024","207","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat","2",411,4.89010231251372,0.982659394827797,57.6681142364617,0.812499223362619,0.007,0.1648,0.6172
"364","208_Summer_2024","X208_ITS_Summer_2024","208","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Clover","2",531,5.14151646874647,0.987069835865764,77.3385387546843,0.819396249824441,0.0088,0.2104,0.633
"377","209_Summer_2024","X209_ITS_Summer_2024","209","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat-Clover","2",506,4.56580239279791,0.945276954699576,18.2738368179275,0.733281218003395,0.005,0.1558,0.4522
"390","210_Summer_2024","X210_ITS_Summer_2024","210","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","SHM","2",468,4.30610442351063,0.930774140098189,14.445468809176,0.70035400952945,0.0032,0.368,0.7548
"403","211_Summer_2024","X211_ITS_Summer_2024","211","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Clover","2",669,5.51388035129091,0.991147447504962,112.961770129074,0.847535101123881,0.011,0.14,0.5662
"416","212_Summer_2024","X212_ITS_Summer_2024","212","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","No cover","2",611,5.38184509838447,0.989893055493341,98.9418710413595,0.838934334529441,0.0086,0.15,0.605
"429","213_Summer_2024","X213_ITS_Summer_2024","213","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat","2",605,5.18326362139493,0.980215164687854,50.5437616347544,0.80922384819798,0.0046,0.1236,0.5004
"442","214_Summer_2024","X214_ITS_Summer_2024","214","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat-Clover","2",467,5.22291940851975,0.989868160731482,98.6987627317828,0.849762384923164,0.0048,0.1572,0.5766
"455","215_Summer_2024","X215_ITS_Summer_2024","215","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","SHM","2",577,5.11396330631032,0.984227483157063,63.4014222307075,0.804355171447034,0.0092,0.1412,0.5322
"468","216_Summer_2024","X216_ITS_Summer_2024","216","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","No cover","2",531,4.82648725842792,0.972189715244798,35.9579202011926,0.769190487557746,0.0126,0.1046,0.5912
"481","217_Summer_2024","X217_ITS_Summer_2024","217","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat","2",538,5.12112747077298,0.985812178703135,70.4829853066292,0.814446988871393,0.0034,0.2238,0.604
"494","218_Summer_2024","X218_ITS_Summer_2024","218","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat-Clover","2",447,4.83813126744175,0.981951399950589,55.4059593133179,0.792803738371661,0.0106,0.1598,0.5846
"507","219_Summer_2024","X219_ITS_Summer_2024","219","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","SHM","2",473,4.26896161619601,0.933975470275597,15.1458859937991,0.693115035070316,0.0186,0.0938,0.4848
"520","220_Summer_2024","X220_ITS_Summer_2024","220","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Clover","2",631,5.26048697580231,0.985027688868567,66.7899558873428,0.815920182469656,0.008,0.1828,0.5768
"533","301_Summer_2024","X301_ITS_Summer_2024","301","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Clover","3",509,4.77866579270023,0.97089911852286,34.3632202614045,0.766739775447831,0.0038,0.1276,0.6774
"546","302_Summer_2024","X302_ITS_Summer_2024","302","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","No cover","3",527,4.72559054657183,0.970112140030369,33.4584008696545,0.754019359995058,0.006,0.398,0.6608
"559","303_Summer_2024","X303_ITS_Summer_2024","303","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","SHM","3",614,5.26996049776369,0.986440623484883,73.7497036744376,0.820866769638499,0.004,0.1348,0.4962
"572","304_Summer_2024","X304_ITS_Summer_2024","304","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat-Clover","3",338,3.94615149977177,0.911258990998562,11.2687472370727,0.677678241010058,0.0036,0.5516,0.7748
"585","305_Summer_2024","X305_ITS_Summer_2024","305","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Soybean-Corn","Wheat","3",358,4.57072187380759,0.956456986781417,22.9657969461153,0.777263197805,0.005,0.3002,0.6486
"598","306_Summer_2024","X306_ITS_Summer_2024","306","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Clover","3",601,5.13554134088221,0.984478572076363,64.4270620538167,0.802604539500399,0.0032,0.2228,0.552
"611","307_Summer_2024","X307_ITS_Summer_2024","307","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat","3",632,5.10167830803435,0.97732413773285,44.099756305571,0.79109409329686,0.0136,0.2104,0.6034
"624","308_Summer_2024","X308_ITS_Summer_2024","308","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","SHM","3",663,5.40236996625171,0.989641157951062,96.5358864702988,0.831546417170462,0.0166,0.1348,0.546
"637","309_Summer_2024","X309_ITS_Summer_2024","309","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","Wheat-Clover","3",554,5.17124531279323,0.987553552358083,80.3442097512371,0.818602263708897,0.0096,0.1218,0.5256
"650","310_Summer_2024","X310_ITS_Summer_2024","310","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Corn-Corn","No cover","3",609,5.37454024261166,0.989885493989136,98.8679030815647,0.838224044757788,0.0126,0.1328,0.5614
"663","311_Summer_2024","X311_ITS_Summer_2024","311","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","SHM","3",571,5.17489479033751,0.987256648392236,78.4722913390193,0.815279261978321,0.0134,0.2018,0.5756
"676","312_Summer_2024","X312_ITS_Summer_2024","312","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat-Clover","3",603,5.15306022415313,0.980145935600207,50.3675207183474,0.804924535229461,0.0078,0.249,0.5992
"689","313_Summer_2024","X313_ITS_Summer_2024","313","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","No cover","3",566,5.09385703906116,0.985639192097067,69.6339653562067,0.803625689895122,0.0114,0.1382,0.478
"702","314_Summer_2024","X314_ITS_Summer_2024","314","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Clover","3",530,4.53484004221728,0.940434600534481,16.7882698508364,0.722928257239042,0.006,0.1394,0.623
"715","315_Summer_2024","X315_ITS_Summer_2024","315","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Corn-Cotton-Soybean","Wheat","3",703,5.5704894208843,0.992148172190002,127.358880530546,0.849761426085478,0.0208,0.1652,0.565
"728","316_Summer_2024","X316_ITS_Summer_2024","316","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","SHM","3",632,5.313108740282,0.988284772378863,85.3589902253178,0.823879650518472,0.0064,0.2496,0.5854
"741","317_Summer_2024","X317_ITS_Summer_2024","317","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Clover","3",459,4.05467574659714,0.919806543288885,12.4698453092295,0.661550420967605,0.014,0.1352,0.582
"754","318_Summer_2024","X318_ITS_Summer_2024","318","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat","3",567,5.01898296732231,0.981227448886782,53.2692650012761,0.791592830452283,0.0152,0.2618,0.5562
"767","319_Summer_2024","X319_ITS_Summer_2024","319","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","Wheat-Clover","3",565,5.12751304738009,0.985459214901896,68.7720775221665,0.809161126552306,0.0092,0.1924,0.5582
"780","320_Summer_2024","X320_ITS_Summer_2024","320","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","No cover","3",520,5.03167250618779,0.985240348599382,67.7522776695195,0.804574710595605,0.0196,0.1564,0.5224
"793","401_Summer_2024","X401_ITS_Summer_2024","401","Summer_2024","Summer","2024","Summer 2024","2024","Summer","Summer 2024","Soybean-Soybean-Soybean","SHM","4",414,4.88791842719677,0.984834544616188,65.9393321658797,0.811156180444192,0.01,0.1712,0.5942
